"Corrected.Fixation.X","Corrected.Fixation.Y","Fixation.Start","Fixation.End","Timestamp","Timestamp_check","img","Corrected.Fixation.Y.img"
769.503370423228,28511.6620254899,781583.7057,781817.0385,781700,"13m 1s21","top",28511.6620254899
1388.19868733935,34084.1652923942,908421.0977,908796.1249,908609,"15m 8s18","bottom",5284.1652923942
595.807692307692,4094.76923076923,182218.6313,182326.9769,182273,"3m 2s8","top",4094.76923076923
1391.57205948427,24375.2879409828,684140.6729,684494.5241,684318,"11m 24s10","top",24375.2879409828
895.459131630127,24339.6607583904,680207.2145,680582.2265,680395,"11m 20s12","top",24339.6607583904
667.561382012856,19686.6629867548,564032.4993,564432.5089,564233,"9m 24s7","top",19686.6629867548
1114.86992115898,35542.8009936508,944980.8625,945214.1897,945098,"15m 45s3","bottom",6742.8009936508
465.596320392674,38769.0323661559,1039215.4529,1039657.1313,1039436,"17m 19s13","bottom",9969.0323661559
1602.21488611123,217.174557883144,70713.3593,71455.0761,71084,"1m 11s3","top",217.174557883144
1045.18715118588,34330.3383592833,913846.2601,914046.2553,913946,"15m 13s28","bottom",5530.3383592833
1106.7646264315,12547.3907603186,393794.9041,394219.9081,394007,"6m 34s0","top",12547.3907603186
1002.11339913199,15770.4492132692,483487.8281,483787.8385,483638,"8m 3s19","top",15770.4492132692
882.125082417352,35169.7500111413,934655.6121,934788.9209,934722,"15m 34s22","bottom",6369.7500111413
846.999331688257,26636.6373037905,735712.0929,735778.7809,735745,"12m 15s22","top",26636.6373037905
654.49998986389,6025.21754902001,238370.6793,238579.0289,238475,"3m 58s14","top",6025.21754902001
973.968892889682,36380.7672634734,969646.7745,969971.7577,969809,"16m 9s24","bottom",7580.7672634734
1245.36710511854,4455.99003154866,198817.9625,198967.9641,198893,"3m 18s27","top",4455.99003154866
858.428571428572,12700.4047619048,391128.1537,391303.1617,391216,"6m 31s6","top",12700.4047619048
766.702394319493,13771.2992468188,436451.2593,436601.2657,436526,"7m 16s16","top",13771.2992468188
921.939662211653,3710.6949923148,170752.0441,170827.0409,170790,"2m 50s24","top",3710.6949923148
867.691176470588,1778.39705882353,109348.1841,109631.5297,109490,"1m 49s15","top",1778.39705882353
749.916681516851,33599.4409104621,895696.1081,896437.7921,896067,"14m 56s2","bottom",4799.4409104621
964.936419242132,19310.7937870558,557315.9697,557440.9777,557378,"9m 17s11","top",19310.7937870558
769.248328022509,11343.9175220039,373291.0249,373357.6553,373324,"6m 13s10","top",11343.9175220039
998.993747874309,33710.6443810895,900697.8921,900797.8673,900748,"15m 0s22","bottom",4910.6443810895
695.96875,30163.125,812882.3633,813015.7065,812949,"13m 32s28","bottom",1363.125
1120.16684811403,35934.7660953078,955531.4217,955723.0985,955627,"15m 55s19","bottom",7134.7660953078
924.636005974263,32802.2283003434,877195.8097,877512.5017,877354,"14m 37s11","bottom",4002.2283003434
922.638751175409,1714.8824264933,115390.0241,115731.7385,115561,"1m 55s17","top",1714.8824264933
1002.22048924541,25036.7208311168,700095.7625,700504.1041,700300,"11m 40s9","top",25036.7208311168
1405.07763489862,32921.8191815516,882970.9753,883504.3457,883238,"14m 43s7","bottom",4121.8191815516
1195.6115487843,13708.6772640745,430726.7297,430867.7921,430797,"7m 10s24","top",13708.6772640745
841.225722263513,5298.58009568934,210594.0617,210860.7345,210727,"3m 30s22","top",5298.58009568934
693.742702417463,14619.1759430352,451637.6745,451904.3489,451771,"7m 31s23","top",14619.1759430352
1259.18203588006,19704.0509420001,567182.5785,567674.2673,567428,"9m 27s13","top",19704.0509420001
867.019142431619,36396.9160096993,969221.7473,969405.0945,969313,"16m 9s9","bottom",7596.9160096993
1096.26541642461,22278.0407609446,634975.9521,635325.9313,635151,"10m 35s5","top",22278.0407609446
1000.7837300371,21275.6889189923,605325.0697,605983.4313,605654,"10m 5s20","top",21275.6889189923
1237.93039483753,613.253734987302,84040.7649,84357.4137,84199,"1m 24s6","top",613.253734987302
614.709539818957,16971.5817091874,511787.1881,511945.4241,511866,"8m 31s26","top",16971.5817091874
660.527789341689,9154.91893383779,320255.9089,320714.2593,320485,"5m 20s15","top",9154.91893383779
1136.60147825594,27483.6278870669,759532.0817,759790.4577,759661,"12m 39s20","top",27483.6278870669
797.134565004507,30180.5233412471,814690.7425,814940.7561,814816,"13m 34s24","bottom",1380.5233412471
1104.54181252589,25153.8120327942,705553.6601,705795.3281,705674,"11m 45s20","top",25153.8120327942
824.099220027712,10878.2023303152,363474.0137,363574.0017,363524,"6m 3s16","top",10878.2023303152
1247.211230877,35277.6518993898,941930.7409,942122.4169,942027,"15m 42s1","bottom",6477.6518993898
948.100871220731,15693.1695775911,478372.9601,478539.6193,478456,"7m 58s14","top",15693.1695775911
859.308323896818,33594.119992744,896462.7937,896754.4657,896609,"14m 56s18","bottom",4794.119992744
1302.63999462002,34069.2290295098,908071.0809,908396.0865,908234,"15m 8s7","bottom",5269.2290295098
704.326923076923,16683.3846153846,503453.6329,503670.2929,503562,"8m 23s17","top",16683.3846153846
