"Corrected.Fixation.X","Corrected.Fixation.Y","Fixation.Start","Fixation.End","Timestamp","Timestamp_check","img","Corrected.Fixation.Y.img"
895.646654060872,8797.25942617604,222554.5938,222665.2666,222610,"3m 42s18","top",8797.25942617604
1475.75540847212,8482.17469944299,216230.9738,216472.6698,216352,"3m 36s11","top",8482.17469944299
865.50706654552,16496.2046119165,350751.1658,351147.0682,350949,"5m 50s28","top",16496.2046119165
1167.23791833008,12956.5842071314,292048.6554,292225.1962,292137,"4m 52s4","top",12956.5842071314
790.021221248467,31700.5001005552,603125.7002,603342.3658,603234,"10m 3s7","bottom",2900.5001005552
1087.13501115244,12635.6708174086,289619.2626,289984.2234,289802,"4m 49s24","top",12635.6708174086
962.02943936475,3034.47129516263,126657.6546,127433.0346,127045,"2m 7s1","top",3034.47129516263
990.142857142857,3160.27142857143,128724.4754,129017.0074,128871,"2m 8s26","top",3160.27142857143
1008.90084497752,17641.6991213021,364678.8914,364929.0042,364804,"6m 4s24","top",17641.6991213021
798.883333333333,27424.6666666667,535859.6274,536108.7498,535984,"8m 55s30","top",27424.6666666667
721.689214435531,32192.8360984234,611191.513,611544.601,611368,"10m 11s11","bottom",3392.8360984234
453.7,5701.66666666667,166918.145,167049.8778,166984,"2m 46s30","top",5701.66666666667
609.8125,16075.15625,336751.0026,337013.0026,336882,"5m 36s26","top",16075.15625
442.833272598637,30217.6662758095,580316.5674,580524.9042,580421,"9m 40s13","bottom",1417.6662758095
412.949097660025,25963.7512294833,515177.7098,515387.093,515282,"8m 35s8","top",25963.7512294833
787.272766941572,24697.4092449564,486449.3626,486557.6946,486504,"8m 6s15","top",24697.4092449564
1189.43444005833,16963.4396537116,356555.2314,356696.8994,356626,"5m 56s19","top",16963.4396537116
938.557692307692,2022.21153846154,104309.349,104526.0098,104418,"1m 44s13","top",2022.21153846154
1169.70276823434,16514.7324719669,351433.453,351736.8274,351585,"5m 51s18","top",16514.7324719669
995.50017921417,38773.0697148072,722220.9874,722508.3242,722365,"12m 2s11","bottom",9973.0697148072
701.329113308216,13693.6946552144,302430.9218,302565.2194,302498,"5m 2s15","top",13693.6946552144
1272.54545454545,16175.9090909091,340228.2746,340501.733,340365,"5m 40s11","top",16175.9090909091
579.171428571429,13780.3285714286,305489.0954,305777.2122,305633,"5m 5s19","top",13780.3285714286
1255.08834133209,4134.99990904082,143287.6946,143437.6938,143363,"2m 23s11","top",4134.99990904082
789.356568088041,28671.8468847241,553499.3018,553714.4746,553607,"9m 13s18","top",28671.8468847241
865.983685684426,26316.9473677245,523448.4002,523623.3994,523536,"8m 43s16","top",26316.9473677245
740.676923312277,7781.53531080199,203728.3554,203981.5594,203855,"3m 23s26","top",7781.53531080199
1087.57202596387,4541.4718355418,149599.9322,149941.8298,149771,"2m 29s23","top",4541.4718355418
1051.24069284605,13056.4841086776,293803.6826,294120.2554,293962,"4m 53s29","top",13056.4841086776
1326.28239500018,4180.16333398779,145483.4882,146135.6914,145810,"2m 25s24","top",4180.16333398779
1012.55456304218,36081.6389032117,672041.3762,672417.0642,672229,"11m 12s7","bottom",7281.6389032117
1272.54545454545,16175.9090909091,340228.2746,340501.733,340365,"5m 40s11","top",16175.9090909091
626.44231640212,9873.67302969534,244235.5794,244460.5826,244348,"4m 4s10","top",9873.67302969534
1500.85714285714,11893,275802.8482,275919.5122,275861,"4m 35s26","top",11893
782.942950996529,23127.0213228556,461713.6794,462069.961,461892,"7m 41s27","top",23127.0213228556
1184.24754010863,17628.8015691883,368110.1786,368426.8738,368269,"6m 8s8","top",17628.8015691883
826.699704312431,38090.6009465843,703040.8314,703107.4954,703074,"11m 43s2","bottom",9290.6009465843
888.126937413644,50.578753989636,63971.577,64119.5562,64046,"1m 4s1","top",50.578753989636
1139.43200240135,23605.2562860464,469868.2578,470119.413,469994,"7m 49s30","top",23605.2562860464
1149.11552239243,22352.659509475,445205.7274,445337.3802,445272,"7m 25s8","top",22352.659509475
1007.95,17762.7833333333,372849.5498,373098.4394,372974,"6m 12s29","top",17762.7833333333
1360.20625714979,34942.0762173573,653280.6498,653602.1778,653441,"10m 53s13","bottom",6142.0762173573
808.581955145126,6435.95665968782,180958.5314,181346.465,181152,"3m 1s5","top",6435.95665968782
624.931396040327,2541.99423327209,112714.0506,112984.3218,112849,"1m 52s25","top",2541.99423327209
1072.29545454545,85.159090909091,65994.1922,66177.521,66086,"1m 6s3","top",85.159090909091
624.931396040327,2541.99423327209,112714.0506,112984.3218,112849,"1m 52s25","top",2541.99423327209
1245.00168716336,13114.8481245921,294413.8706,294693.9738,294554,"4m 54s17","top",13114.8481245921
1171.42857142857,19652.2857142857,402774.217,402890.8514,402833,"6m 42s25","top",19652.2857142857
678.026323127618,23147.793217712,462094.9634,462428.1002,462262,"7m 42s8","top",23147.793217712
692.911884427451,10631.617361397,255856.853,256015.185,255936,"4m 15s28","top",10631.617361397
