"Corrected.Fixation.X","Corrected.Fixation.Y","Fixation.Start","Fixation.End","Timestamp","Timestamp_check","img","Corrected.Fixation.Y.img"
499.761527412139,19644.9105604116,755589.7424,755964.704,755777,"12m 35s23","top",19644.9105604116
1549.93983701588,33287.5654847205,1127297.4792,1127506.5776,1127402,"18m 47s12","bottom",4487.5654847205
1328.39721915089,38750.0130915992,1338228.1536,1338569.8288,1338399,"22m 18s12","bottom",9950.0130915992
1097.33091016621,30587.2893475252,1049701.9736,1049885.3464,1049794,"17m 29s24","bottom",1787.2893475252
1179.6892095645,14062.5404697092,605544.568,605861.2368,605703,"10m 5s21","top",14062.5404697092
926.466666666667,24205.7,875770.2136,875895.2712,875833,"14m 35s25","top",24205.7
929.622904800079,13419.029635738,591360.7984,591685.796,591523,"9m 51s16","top",13419.029635738
480.210154791155,8026.8062695009,419929.9328,420554.936,420242,"7m 0s7","top",8026.8062695009
1341.62884915025,2492.00142561455,251272.6704,251614.3528,251444,"4m 11s13","top",2492.00142561455
1101.5122495624,4337.21004442054,315033.0752,315333.1064,315183,"5m 15s5","top",4337.21004442054
652.212194126154,11342.5316236916,525618.9,525877.24,525748,"8m 45s22","top",11342.5316236916
518.099820797451,36101.6299088211,1201589.6552,1202014.6896,1201802,"20m 1s24","bottom",7301.6299088211
946.031136932119,4462.40674278399,320866.796,321166.8552,321017,"5m 21s1","top",4462.40674278399
901.994888318943,33677.0935090064,1139512.9456,1139887.9536,1139700,"18m 59s21","bottom",4877.0935090064
468.343994146033,32120.7811295423,1090574.2536,1090715.9184,1090645,"18m 10s19","bottom",3320.7811295423
951.421951209627,3349.33533280074,286300.48,286998.9712,286650,"4m 46s20","top",3349.33533280074
618.89007063997,32901.2407211361,1113438.3176,1113838.34,1113638,"18m 33s19","bottom",4101.2407211361
995.400330207772,14986.986938694,635878.6808,636162.0528,636020,"10m 36s1","top",14986.986938694
1001.50151180614,22786.4927154661,836817.9896,837276.3152,837047,"13m 57s1","top",22786.4927154661
1033.99076968529,19162.9019655321,746535.3536,746810.3232,746673,"12m 26s20","top",19162.9019655321
775.228040036926,32887.7199713302,1114613.3624,1114838.3336,1114726,"18m 34s22","bottom",4087.7199713302
691.695652173913,37806.9782608696,1296449.4776,1296641.1632,1296545,"21m 36s16","bottom",9006.9782608696
695.626535904955,5237.46358368501,345795.3752,346020.3824,345908,"5m 45s27","top",5237.46358368501
567.412419828883,27853.3592325276,959449.5608,959899.6032,959675,"15m 59s20","top",27853.3592325276
809.038773662154,30425.0711701115,1045238.6328,1045488.6448,1045364,"17m 25s11","bottom",1625.0711701115
957.666666666667,14101.7222222222,614165.3,614315.3416,614240,"10m 14s7","top",14101.7222222222
401.846923437677,15399.5056609763,645686.9056,646153.5752,645920,"10m 45s28","top",15399.5056609763
1144.7921809399,14185.1083293478,610336.3536,610536.3704,610436,"10m 10s13","top",14185.1083293478
871.163298027674,20248.0205787384,767851.1576,768092.8584,767972,"12m 47s29","top",20248.0205787384
654.727272727273,636.25,158175.4648,158358.828,158267,"2m 38s8","top",636.25
1089,22373.35,829727.5208,829894.2352,829811,"13m 49s24","top",22373.35
673.642265799691,915.863643222624,180155.8368,180247.5072,180202,"3m 0s6","top",915.863643222624
1003.52562755423,20695.1740409601,777727.1688,777902.1848,777815,"12m 57s24","top",20695.1740409601
978.498313577837,4715.4219980767,333185.3616,333443.7,333315,"5m 33s9","top",4715.4219980767
867.379380798779,7840.27591699188,411218.2992,411468.284,411343,"6m 51s10","top",7840.27591699188
696.275034499312,877.061520769582,168586.8552,168736.8616,168662,"2m 48s20","top",877.061520769582
1059.67635364141,14609.9757202821,627708.5696,627891.8768,627800,"10m 27s24","top",14609.9757202821
1216.59311506604,6828.54230023682,390537.2416,390978.9192,390758,"6m 30s23","top",6828.54230023682
1068.25090500294,11095.3939683864,516840.6464,517290.6904,517066,"8m 37s2","top",11095.3939683864
922.161800557225,30421.6162522622,1045822.016,1046213.6952,1046018,"17m 26s1","bottom",1621.6162522622
1147.63265306122,14064.4591836735,603477.84,603886.2008,603682,"10m 3s20","top",14064.4591836735
1489.13647735973,13389.3588801745,592819.164,593077.5016,592948,"9m 52s28","top",13389.3588801745
733.012507099021,14512.6252852058,619840.4464,620082.148,619961,"10m 19s29","top",14512.6252852058
1010.57257836474,21913.3827993775,816667.9152,816934.5376,816801,"13m 36s24","top",21913.3827993775
672.319802149382,10948.8404978307,504657.6584,504865.9888,504762,"8m 24s23","top",10948.8404978307
1063.30295951789,6832.84050420721,388753.8584,389212.2056,388983,"6m 28s29","top",6832.84050420721
799.466487155234,30181.6780406464,1039746.8304,1039896.86,1039822,"17m 19s25","bottom",1381.6780406464
769.279216799111,37039.416105465,1254353.2728,1254519.9424,1254437,"20m 54s13","bottom",8239.416105465
452.625,32136.6666666667,1090007.5296,1090107.5552,1090058,"18m 10s2","bottom",3336.6666666667
735.810360609709,35538.2413578154,1185808.5488,1186058.5456,1185934,"19m 45s28","bottom",6738.2413578154
