"Corrected.Fixation.X","Corrected.Fixation.Y","Fixation.Start","Fixation.End","Timestamp","Timestamp_check","img","Corrected.Fixation.Y.img"
1269.07884511928,17587.7051459504,938594.1956,938923.862,938759,"15m 38s23","top",17587.7051459504
1058.03549051886,10936.0742605129,671078.2132,671314.0204,671196,"11m 11s6","top",10936.0742605129
1253.0740620324,10184.2508557455,629880.8556,630274.8716,630078,"10m 30s2","top",10184.2508557455
1167.6214354457,30443.6768657965,1368443.1524,1368819.0772,1368631,"22m 48s19","bottom",1643.6768657965
565.121764922066,6417.04091407119,458328.2204,458555.646,458442,"7m 38s13","top",6417.04091407119
898.141862039553,29752.7565816621,1341732.0516,1341998.718,1341865,"22m 21s26","bottom",952.756581662099
858.57369461765,3632.40366271752,332739.9236,332941.5404,332841,"5m 32s25","top",3632.40366271752
590.666679874331,26300.7107524773,1222527.5796,1222685.9084,1222607,"20m 22s18","top",26300.7107524773
1210.74408614302,2803.56260224298,294373.4812,295330.4628,294852,"4m 54s26","top",2803.56260224298
820.562228785322,3583.94866227677,337456.6908,337740.0492,337598,"5m 37s18","top",3583.94866227677
629.036604135328,25089.5534506303,1175084.8972,1175309.7588,1175197,"19m 35s6","top",25089.5534506303
916.464913798516,26932.1038014639,1250938.1076,1251439.1164,1251189,"20m 51s6","top",26932.1038014639
1164.23363755145,24578.7444518604,1167075.2332,1167424.4756,1167250,"19m 27s8","top",24578.7444518604
368.61532720926,10309.9437919196,622869.4236,623441.7892,623156,"10m 23s5","top",10309.9437919196
999.73968345336,16896.4687249169,905005.4796,905255.4756,905130,"15m 5s4","top",16896.4687249169
1665.62482301161,6404.92490963181,463119.9412,463294.9668,463207,"7m 43s6","top",6404.92490963181
1034.85204442938,4063.4306240446,373170.7196,373486.586,373329,"6m 13s10","top",4063.4306240446
794.154824565778,29631.8062945002,1336182.9668,1336351.6476,1336267,"22m 16s8","bottom",831.806294500198
1147.5264413763,15226.1192228456,829388.2732,829740.5364,829564,"13m 49s17","top",15226.1192228456
1034.16199568072,33515.0227551813,1488659.6052,1489103.7188,1488882,"24m 48s26","bottom",4715.0227551813
1110.48660901164,8630.93056840017,547067.0868,547616.0228,547342,"9m 7s10","top",8630.93056840017
1264.84019163759,9489.29930463337,588760.5484,589147.0828,588954,"9m 48s29","top",9489.29930463337
1240.14740343603,20349.265558469,1018980.2932,1019587.7044,1019284,"16m 59s9","top",20349.265558469
1285.76474029762,23552.5676486443,1130817.1116,1131436.6204,1131127,"18m 51s4","top",23552.5676486443
1026.01450318609,26906.7294861557,1267217.5604,1267621.4316,1267419,"21m 7s13","top",26906.7294861557
1068.66585612816,33937.6934456702,1486050.2548,1486190.9276,1486121,"24m 46s4","bottom",5137.6934456702
429.228285881468,4883.97628811447,415860.1036,416261.3044,416061,"6m 56s2","top",4883.97628811447
988.746150942173,3667.35065957204,353899.3044,354309.4436,354104,"5m 54s3","top",3667.35065957204
707.566666666667,28030.7333333333,1290677.7516,1290802.7484,1290740,"21m 30s22","top",28030.7333333333
1136.82524566752,20326.2112957498,1016578.51,1017010.8828,1016795,"16m 56s24","top",20326.2112957498
298.919626665634,13038.1712988686,742658.7844,742999.0828,742829,"12m 22s25","top",13038.1712988686
929.363653156928,2773.90896198422,293082.342,293182.3396,293132,"4m 53s4","top",2773.90896198422
1005.12302884637,27033.4180679143,1261393.7964,1261595.8148,1261495,"21m 1s15","top",27033.4180679143
820.950370202786,10293.9560294373,619032.2236,619181.1884,619107,"10m 19s3","top",10293.9560294373
859.979433442714,34817.0035646801,1522673.0884,1522964.7452,1522819,"25m 22s25","bottom",6017.0035646801
795.8384285333,16527.361484542,885079.6316,885386.046,885233,"14m 45s7","top",16527.361484542
584.087339292484,16158.4182322199,867734.3548,868054.6924,867895,"14m 27s27","top",16158.4182322199
845.818409523309,4698.63596376395,414414.1092,414514.1044,414464,"6m 54s14","top",4698.63596376395
1103.80434454218,17293.0869779017,922941.1684,923141.1644,923041,"15m 23s1","top",17293.0869779017
856.172636762093,24707.1279491176,1160106.3308,1160460.594,1160283,"19m 20s8","top",24707.1279491176
1014.90404560773,9802.91063987867,594506.702,595022.1228,594764,"9m 54s23","top",9802.91063987867
835.606648793851,37977.5544524435,1620601.4572,1620886.8236,1620744,"27m 0s22","bottom",9177.5544524435
716.250765823705,3275.76500664755,312388.6996,312544.4956,312467,"5m 12s14","top",3275.76500664755
856.85233254148,28978.3882433115,1321974.3492,1322207.9772,1322091,"22m 2s3","bottom",178.3882433115
1218.28041846729,13437.4382789348,758538.1372,758967.262,758753,"12m 38s23","top",13437.4382789348
799.798986752434,19985.4975144011,1001436.8052,1001545.1508,1001491,"16m 41s15","top",19985.4975144011
1037.27304123331,36741.4981411821,1591151.866,1591335.1964,1591244,"26m 31s7","bottom",7941.4981411821
1103.68092637556,38607.9962658148,1649455.6292,1649953.9628,1649705,"27m 29s21","bottom",9807.9962658148
937.907155571646,3188.51120375818,311082.4756,311319.6028,311201,"5m 11s6","top",3188.51120375818
1520.7619047619,36385.1904761905,1570049.4092,1570226.5372,1570138,"26m 10s4","bottom",7585.1904761905
