"Corrected.Fixation.X","Corrected.Fixation.Y","Fixation.Start","Fixation.End","Timestamp","Timestamp_check","img","Corrected.Fixation.Y.img"
1289.61721493747,14200.7557955383,479498.683,479698.7118,479599,"7m 59s18","top",14200.7557955383
1209.484415332,28513.7207376451,799242.8326,799667.8614,799455,"13m 19s14","top",28513.7207376451
1151.70620210613,20820.9602335901,627416.9998,627525.3342,627471,"10m 27s14","top",20820.9602335901
1264.16674780747,30936.0832484283,856292.5654,856484.2734,856388,"14m 16s12","bottom",2136.0832484283
851.245599153948,466.634071319933,95202.8422,95561.179,95382,"1m 35s11","top",466.634071319933
1176.97371066546,6306.36038545545,315534.2446,315684.219,315609,"5m 15s18","top",6306.36038545545
657.547864866544,30056.4857548466,835268.023,835868.0806,835568,"13m 55s17","bottom",1256.4857548466
743.234277650866,37861.175902274,961821.391,962213.103,962017,"16m 2s1","bottom",9061.175902274
730.936212783839,11073.7248560661,436111.699,436336.7118,436224,"7m 16s7","top",11073.7248560661
748.365243047521,2149.39702938306,223076.7294,223385.0766,223231,"3m 43s7","top",2149.39702938306
848.805103864726,5177.53328856981,296790.9662,296990.9742,296891,"4m 56s27","top",5177.53328856981
583.371296029946,22746.4274369486,689445.5966,689520.603,689483,"11m 29s14","top",22746.4274369486
754.411600587439,19548.9704668072,596831.443,597056.455,596944,"9m 56s28","top",19548.9704668072
580.417042760092,174.8016464633,61349.1422,61532.5838,61441,"1m 1s13","top",174.8016464633
764.731457656814,38261.196337912,969829.947,970071.623,969951,"16m 9s29","bottom",9461.196337912
1343.59287881547,9154.66259818092,370751.0246,370917.6926,370834,"6m 10s25","top",9154.66259818092
672.299862733525,490.984084640725,147576.0006,147742.671,147659,"2m 27s20","top",490.984084640725
923.822912968947,28911.32154971,806959.7062,807251.383,807106,"13m 27s3","bottom",111.321549709999
634.649319721314,33269.0536555697,896362.3566,896870.7126,896617,"14m 56s19","bottom",4469.0536555697
556.916257849334,9183.65129120625,368125.959,368325.967,368226,"6m 8s7","top",9183.65129120625
720.527795899545,18401.7269208496,562057.9558,562291.303,562175,"9m 22s5","top",18401.7269208496
634.649319721314,33269.0536555697,896362.3566,896870.7126,896617,"14m 56s19","bottom",4469.0536555697
862.72605170294,32018.0564834371,873859.931,874118.251,873989,"14m 33s30","bottom",3218.0564834371
912.441873249509,11073.4528400464,436520.0814,436836.7182,436678,"7m 16s20","top",11073.4528400464
853.608894560159,18787.2458987889,572507.5366,572649.2006,572578,"9m 32s17","top",18787.2458987889
725.435710742838,11497.8009263321,429496.0246,429646.0478,429571,"7m 9s17","top",11497.8009263321
755.0792512918,7613.45268603222,334324.735,334999.7206,334662,"5m 34s20","top",7613.45268603222
1039.70454545455,14209.2045454545,478948.683,479131.9862,479040,"7m 59s1","top",14209.2045454545
547.895874894273,6426.58326793887,316059.2406,316284.2326,316172,"5m 16s5","top",6426.58326793887
634.111166814218,8361.61116948086,347311.0406,347394.3718,347353,"5m 47s11","top",8361.61116948086
528.98768158757,626.225863425146,132593.4062,132851.7454,132723,"2m 12s22","top",626.225863425146
657.547864866544,30056.4857548466,835268.023,835868.0806,835568,"13m 55s17","bottom",1256.4857548466
929.407719948796,976.384553133834,160908.9734,161167.283,161038,"2m 41s1","top",976.384553133834
1293.97196820444,1739.06738347427,213704.2518,213995.9166,213850,"3m 33s26","top",1739.06738347427
591.499105495837,27873.3379228571,791032.1246,791207.1366,791120,"13m 11s4","top",27873.3379228571
894.86483104531,22659.3778838701,684945.987,685620.9686,685283,"11m 25s8","top",22659.3778838701
666.749008909601,601.992972199223,91544.427,91686.079,91615,"1m 31s18","top",601.992972199223
878.722293399994,33431.9099396368,892728.9518,893120.603,892925,"14m 52s28","bottom",4631.9099396368
556.916257849334,9183.65129120625,368125.959,368325.967,368226,"6m 8s7","top",9183.65129120625
795.121382352969,38640.8960836907,976547.9126,976731.2798,976640,"16m 16s19","bottom",9840.8960836907
618.125847294024,82.737233102821,55042.6078,55359.2854,55201,"0m 55s6","top",82.737233102821
1167.04599577688,1366.42838461894,193120.2438,193361.923,193241,"3m 13s7","top",1366.42838461894
692.759005666819,973.203110212931,145875.9254,146159.2854,146018,"2m 26s1","top",973.203110212931
1169.66583220003,21498.442322881,646994.8814,647203.2206,647099,"10m 47s3","top",21498.442322881
1169.4894519838,3985.9988173249,254605.5102,255430.5254,255018,"4m 15s1","top",3985.9988173249
1055.20266608047,966.199468362074,164634.0398,164767.4166,164701,"2m 44s21","top",966.199468362074
828.639299473013,32146.5709602304,876618.3286,876768.3238,876693,"14m 36s21","bottom",3346.5709602304
608.751425463148,2547.83300483154,234765.5406,234832.2158,234799,"3m 54s24","top",2547.83300483154
493.931612540522,30585.6732932273,843842.7646,844042.8054,843943,"14m 3s28","bottom",1785.6732932273
1000.47021960524,16963.070160782,536925.9566,537184.2958,537055,"8m 57s2","top",16963.070160782
