"Corrected.Fixation.X","Corrected.Fixation.Y","Fixation.Start","Fixation.End","Timestamp","Timestamp_check","img","Corrected.Fixation.Y.img"
956.292682926829,16498.5365853659,462901.5742,463243.2582,463072,"7m 43s2","top",16498.5365853659
1029.50081934613,30022.4291899786,915841.2982,915916.3022,915879,"15m 15s26","bottom",1222.4291899786
543.25,38338.5416666667,1129965.3246,1130165.379,1130065,"18m 50s2","bottom",9538.5416666667
1245.69218674997,20384.846259905,568129.391,568287.7198,568209,"9m 28s6","top",20384.846259905
734.333333333333,38740.2666666667,1145149.1166,1145399.1558,1145274,"19m 5s8","bottom",9940.2666666667
951.621258373761,18264.8853419779,514044.4966,515586.4182,514815,"8m 34s24","top",18264.8853419779
222.127039744628,37909.1901508877,1117865.9574,1117974.3286,1117920,"18m 37s28","bottom",9109.1901508877
1110.49064189446,31344.3652680383,948584.1606,948742.4918,948663,"15m 48s20","bottom",2544.3652680383
648.050347041524,8374.68578563319,247310.015,247501.4414,247406,"4m 7s12","top",8374.68578563319
858.115384615385,2506.69230769231,100380.307,100597.0158,100489,"1m 40s15","top",2506.69230769231
1240.40206356126,26647.0061752127,805496.1822,805654.4566,805575,"13m 25s17","top",26647.0061752127
1054.64528337042,13291.5143710312,375639.703,376156.3454,375898,"6m 15s27","top",13291.5143710312
636.870648694235,28099.5601184646,853880.7998,854122.5566,854002,"14m 14s0","top",28099.5601184646
625.136781706392,34436.636574597,1040804.3494,1041179.2574,1040992,"17m 20s30","bottom",5636.636574597
668.046090039468,18045.5909110299,496818.8718,496935.5606,496877,"8m 16s26","top",18045.5909110299
856.004186482898,3292.81751136078,113763.1582,113979.8542,113872,"1m 53s26","top",3292.81751136078
1880.0177855552,19356.6820203335,1172834.6302,1173126.2894,1172980,"19m 32s29","top",19356.6820203335
907.139029935406,5983.92387357899,191191.6086,191433.1438,191312,"3m 11s9","top",5983.92387357899
666.439145964973,30823.9670634885,934266.5518,934358.2462,934312,"15m 34s9","bottom",2023.9670634885
1151.0238013346,2752.97124312286,112171.4286,112745.9838,112459,"1m 52s14","top",2752.97124312286
935.496425830001,14141.249148436,398347.943,398422.9558,398385,"6m 38s12","top",14141.249148436
1366.76246999526,15261.0821235174,429974.255,430357.6166,430166,"7m 10s5","top",15261.0821235174
844.216666666667,12852.9166666667,365272.7222,365522.7534,365398,"6m 5s12","top",12852.9166666667
704.038461538462,981.75,57903.511,58120.0542,58012,"0m 58s0","top",981.75
1048.68026295409,2377.73564502903,101605.331,101872.0166,101739,"1m 41s22","top",2377.73564502903
1621.9,21883.35,634514.9806,634598.3406,634557,"10m 34s17","top",21883.35
1271.22167468621,23898.812206218,703200.9054,705242.5478,704222,"11m 44s7","top",23898.812206218
1025.15471117813,21041.6210631131,592314.5326,592739.5166,592527,"9m 52s16","top",21041.6210631131
1333.25810071962,12554.3606004708,357104.8078,357304.8078,357205,"5m 57s6","top",12554.3606004708
966.042000936579,3514.92258016155,128388.947,128780.655,128585,"2m 8s18","top",3514.92258016155
1431.98362348115,7159.5508128984,222308.8198,223050.5086,222680,"3m 42s20","top",7159.5508128984
868.413727323173,4346.22463089355,154423.0198,154698.0502,154561,"2m 34s17","top",4346.22463089355
954.024965361124,11445.7816620202,327563.0886,327804.8422,327684,"5m 27s21","top",11445.7816620202
674.100633465656,809.346183529649,61053.4798,61745.2094,61399,"1m 1s12","top",809.346183529649
1181.31578947368,2371.57894736842,98196.9254,98513.5766,98355,"1m 38s11","top",2371.57894736842
815.618670331709,20408.1202621742,558503.8166,558687.211,558596,"9m 18s18","top",20408.1202621742
1109.80378790094,14141.2321353603,401932.5382,402265.8446,402099,"6m 42s3","top",14141.2321353603
755.847826086957,14064.4565217391,403349.203,403540.8686,403445,"6m 43s13","top",14064.4565217391
1190.79166666667,1341.39583333333,71695.4886,71895.5158,71796,"1m 11s24","top",1341.39583333333
968.616666666667,27733.3666666667,843805.895,844055.8374,843931,"14m 3s28","top",27733.3666666667
839.240960259501,27271.3614374113,820947.5982,821455.9382,821202,"13m 41s6","top",27271.3614374113
897.842990956926,15341.2947345994,427131.9558,427306.7894,427219,"7m 7s7","top",15341.2947345994
704.842105263158,33143.9605263158,1000852.727,1001169.4902,1001011,"16m 41s0","bottom",4343.9605263158
1227.18337446601,35964.9804200687,1074730.827,1075347.571,1075039,"17m 55s1","bottom",7164.9804200687
1184.34651152582,2752.15372233012,111137.815,111254.4782,111196,"1m 51s6","top",2752.15372233012
641.70915205552,34419.5994935395,1030537.9222,1030804.7262,1030671,"17m 10s20","bottom",5619.5994935395
1400.67887749913,14937.9110096508,419548.375,419823.3894,419686,"6m 59s21","top",14937.9110096508
777.252662892234,616.748920449094,52685.9334,52752.607,52719,"0m 52s22","top",616.748920449094
398.754397082004,23544.7103624072,686350.5542,686942.2574,686646,"11m 26s19","top",23544.7103624072
1238.18181818182,11067,317537.2422,317628.9222,317583,"5m 17s17","top",11067
