"Corrected.Fixation.X","Corrected.Fixation.Y","Fixation.Start","Fixation.End","Timestamp","Timestamp_check","img","Corrected.Fixation.Y.img"
1003.21364667137,12490.4356327587,444740.6748,444899.046,444820,"7m 24s25","top",12490.4356327587
1187.37193173892,19201.7106611256,614438.706,614605.3692,614522,"10m 14s16","top",19201.7106611256
1318.94946489312,9468.12106768389,356070.514,356453.83,356262,"5m 56s8","top",9468.12106768389
754.588235294118,35438.1176470588,1038612.05,1038753.6956,1038683,"17m 18s20","bottom",6638.1176470588
1072.7594951962,16853.8428287036,560643.6372,560952.01,560798,"9m 20s24","top",16853.8428287036
816.777423981992,4384.74961292646,197923.61,198131.9164,198028,"3m 18s1","top",4384.74961292646
1632.87834051965,14141.8249563966,487958.6396,488241.9828,488100,"8m 8s3","top",14141.8249563966
984.641513708437,28180.7568378959,851605.094,851946.7668,851776,"14m 11s23","top",28180.7568378959
1113.97800457023,35071.8571724835,1031080.0412,1031355.058,1031218,"17m 11s7","bottom",6271.8571724835
962.064726215601,3230.82761825644,168207.0164,168365.346,168286,"2m 48s9","top",3230.82761825644
1105.5449760035,15235.5448792903,514317.2372,514417.25,514367,"8m 34s11","top",15235.5448792903
1130.30012552026,27725.6504769821,846529.9692,846729.9516,846630,"14m 6s19","top",27725.6504769821
1152.8648154582,32104.6091819879,955751.9412,955960.2828,955856,"15m 55s26","bottom",3304.6091819879
1003.11559430327,3891.96448283781,185688.0236,185988.0228,185838,"3m 5s25","top",3891.96448283781
1133.34050584977,22346.6466832097,703277.1084,703735.4564,703506,"11m 43s15","top",22346.6466832097
941.144457878755,28971.5098213268,867034.094,867359.0924,867197,"14m 27s6","bottom",171.509821326799
824.99978663847,24389.5168550835,752130.1252,752271.81,752201,"12m 32s6","top",24389.5168550835
1143.40798751734,17891.6112689142,586213.766,586422.1276,586318,"9m 46s10","top",17891.6112689142
756.759837311099,30377.2134785805,897599.23,898049.2252,897824,"14m 57s25","bottom",1577.2134785805
704.362872915666,8773.08692607849,340678.8316,340795.4764,340737,"5m 40s22","top",8773.08692607849
760.198289621024,20645.8737502302,650265.062,650573.434,650419,"10m 50s13","top",20645.8737502302
1177.132922484,37529.9632428997,1093216.0476,1093716.0628,1093466,"18m 13s14","bottom",8729.9632428997
447.286467352784,15718.5803416941,525061.6508,525461.6996,525262,"8m 45s8","top",15718.5803416941
1026.89358056273,11033.4294348338,396323.162,397148.1588,396736,"6m 36s22","top",11033.4294348338
1316.44264926494,6760.50529552955,275166.7412,275266.7164,275217,"4m 35s7","top",6760.50529552955
887.103077770282,20360.5107984103,644956.5708,645231.5884,645094,"10m 45s3","top",20360.5107984103
1187.30724774621,37158.1096146971,1085038.3668,1085355.0364,1085197,"18m 5s6","bottom",8358.1096146971
1011.69435976608,7010.58669739954,280085.2004,280435.25,280260,"4m 40s8","top",7010.58669739954
694.471426600792,27666.7716293189,834033.5972,834283.5948,834159,"13m 54s5","top",27666.7716293189
593.966033737308,37165.0055168752,1080921.6108,1081171.622,1081047,"18m 1s1","bottom",8365.0055168752
710.262758994544,14142.0943924455,481408.474,481741.8308,481575,"8m 1s17","top",14142.0943924455
1266.17967334345,21457.4283892453,674976.2868,675101.2668,675039,"11m 15s1","top",21457.4283892453
1301.64675254573,34111.7634361522,1004273.1676,1004906.5492,1004590,"16m 44s18","bottom",5311.7634361522
402.688395965079,27811.2828898549,839250.4788,839750.4588,839500,"13m 59s15","top",27811.2828898549
1073.16666666667,6596.72222222222,265883.662,265958.6436,265921,"4m 25s28","top",6596.72222222222
1145.59294942316,10642.6580361641,386955.0764,387196.7468,387076,"6m 27s2","top",10642.6580361641
1174.96913866293,35475.5995905613,1041478.7732,1041870.454,1041675,"17m 21s20","bottom",6675.5995905613
1188.27124208709,37119.555996329,1085680.0836,1086021.7356,1085851,"18m 5s26","bottom",8319.555996329
669.07520036462,16488.0014106916,551484.6148,551834.6444,551660,"9m 11s20","top",16488.0014106916
686.583351979302,31539.1666590483,926062.0668,926187.0948,926125,"15m 26s4","bottom",2739.1666590483
983.318181818182,35448.8181818182,1047012.3388,1047104.0036,1047058,"17m 27s2","bottom",6648.8181818182
825.038753969466,21545.2087269712,677259.6556,677434.6532,677347,"11m 17s10","top",21545.2087269712
533.402452422661,4797.0091570636,207698.3764,208140.0604,207919,"3m 27s28","top",4797.0091570636
939.414661831706,36201.060788056,1061238.7964,1061730.4436,1061485,"17m 41s15","bottom",7401.060788056
641.276895290529,35584.0904244446,1047762.3388,1048179.0116,1047971,"17m 27s29","bottom",6784.0904244446
746.461591784531,32389.4620353551,958835.3892,959052.0324,958944,"15m 58s28","bottom",3589.4620353551
1113.97800457023,35071.8571724835,1031080.0412,1031355.058,1031218,"17m 11s7","bottom",6271.8571724835
888.429908806734,8190.43194713043,311371.2316,311504.5692,311438,"5m 11s13","top",8190.43194713043
750.844568087654,8577.69191646899,339062.098,339178.7644,339120,"5m 39s4","top",8577.69191646899
752.982739556809,11021.8909083081,394639.758,395031.4284,394836,"6m 34s25","top",11021.8909083081
