"Corrected.Fixation.X","Corrected.Fixation.Y","Fixation.Start","Fixation.End","Timestamp","Timestamp_check","img","Corrected.Fixation.Y.img"
1523.40748558475,26262.2588838701,885763.2321,886221.6041,885992,"14m 45s30","top",26262.2588838701
705.735447269219,20011.0696781605,668981.5417,669323.2177,669152,"11m 9s5","top",20011.0696781605
849.287046039816,2471.417232059,159480.2809,160088.6305,159784,"2m 39s24","top",2471.417232059
895.789610422223,21424.1696274901,728165.9977,728641.7401,728404,"12m 8s12","top",21424.1696274901
801.850000904037,23916.4749980695,802693.9145,803035.5985,802865,"13m 22s26","top",23916.4749980695
1232.95511899484,23561.3098827308,797443.7809,797777.1481,797610,"13m 17s18","top",23561.3098827308
883.397494900961,5122.47070632401,234303.2545,234653.2641,234478,"3m 54s14","top",5122.47070632401
1149.10277863145,5578.59048527282,249663.1417,249863.1761,249763,"4m 9s23","top",5578.59048527282
856.593847938804,5991.10784664769,264351.4825,264718.1281,264535,"4m 24s16","top",5991.10784664769
1268.85036269795,13000.5334707142,472799.7721,473624.8265,473212,"7m 53s6","top",13000.5334707142
1075.962115666,5211.58575629019,238770.0113,239395.0553,239083,"3m 59s2","top",5211.58575629019
946.800224609603,548.812863684779,85519.7281,87853.1225,86686,"1m 26s21","top",548.812863684779
1432.45838816086,26643.9017153009,898064.0633,898389.1033,898227,"14m 58s7","top",26643.9017153009
313.734406598534,2121.61883677867,137037.2745,137787.3041,137412,"2m 17s12","top",2121.61883677867
1014.46706244964,25317.8650288606,856753.9977,856837.3433,856796,"14m 16s24","top",25317.8650288606
946.800224609603,548.812863684779,85519.7281,87853.1225,86686,"1m 26s21","top",548.812863684779
892.526429895507,7164.34003659193,295377.1705,295577.1873,295477,"4m 55s14","top",7164.34003659193
963.796655743451,5084.16735290438,239445.0265,239820.0649,239633,"3m 59s19","top",5084.16735290438
790.181531539274,18830.1908080778,623298.4169,623531.7465,623415,"10m 23s12","top",18830.1908080778
1446.06848045067,18843.6303704287,625006.7745,625648.4825,625328,"10m 25s10","top",18843.6303704287
970.05340318605,2077.1672183929,141958.1241,142049.7993,142004,"2m 22s0","top",2077.1672183929
937.036459642707,16017.4917221167,546811.1649,546994.4953,546903,"9m 6s27","top",16017.4917221167
1001.67199323942,19240.9491428945,643096.0065,643270.9993,643184,"10m 43s6","top",19240.9491428945
312.754820469017,21193.0982599531,701490.5953,702082.2913,701786,"11m 41s24","top",21193.0982599531
1004.49603179846,5165.10379618722,234928.2713,235194.9209,235062,"3m 55s2","top",5165.10379618722
541.597781104764,3699.59679529096,191375.2377,191725.2433,191550,"3m 11s16","top",3699.59679529096
862.320307428515,8727.26256919486,356339.0185,356589.0465,356464,"5m 56s14","top",8727.26256919486
777.035714285714,3237.23214285714,179840.4441,180073.7553,179957,"2m 59s29","top",3237.23214285714
1451.28963850873,25475.8566747299,856153.9865,856370.6553,856262,"14m 16s8","top",25475.8566747299
1125.84163429237,2077.387121227,142566.5161,142758.1577,142662,"2m 22s20","top",2077.387121227
1196.96931839887,18463.7326393278,615796.6857,615971.6849,615884,"10m 15s27","top",18463.7326393278
1401.0949984432,7152.84932600518,297727.2161,298052.2329,297890,"4m 57s27","top",7152.84932600518
1056.77142250218,4034.85581475643,213957.5065,214649.2161,214303,"3m 34s9","top",4034.85581475643
1099.95154846303,16763.1059656342,575297.2529,575655.6177,575476,"9m 35s14","top",16763.1059656342
482.886468288894,4824.71505899483,230474.2809,230740.9529,230608,"3m 50s18","top",4824.71505899483
978.276360862954,843.06762072609,103944.0793,104394.0529,104169,"1m 44s5","top",843.06762072609
1848.71085390458,10045.0398403583,370780.3937,371163.7009,370972,"6m 10s29","top",10045.0398403583
1523.40748558475,26262.2588838701,885763.2321,886221.6041,885992,"14m 45s30","top",26262.2588838701
669.330130530324,17612.9999266534,587962.8593,588071.2225,588017,"9m 48s1","top",17612.9999266534
712.709431995556,19896.4242539785,657080.3513,657255.4025,657168,"10m 57s5","top",19896.4242539785
908.408394250855,20770.655771342,692266.2705,692407.9817,692337,"11m 32s10","top",20770.655771342
1196.3822865352,2853.43685707915,168414.5809,169106.2345,168760,"2m 48s23","top",2853.43685707915
375.576190540797,10667.608148266,403622.4809,406058.3865,404840,"6m 44s25","top",10667.608148266
440.311954386798,7560.74627089194,309784.0889,309950.7729,309867,"5m 9s26","top",7560.74627089194
592.773873980398,16092.8393553965,551644.6305,551927.9673,551786,"9m 11s24","top",16092.8393553965
612.751635356032,20024.4651880341,662512.7825,662921.1601,662717,"11m 2s22","top",20024.4651880341
586.659841809488,19263.7447588819,635124.5993,635574.5969,635350,"10m 35s10","top",19263.7447588819
813.755741314575,22633.8361974756,763784.5961,764142.9049,763964,"12m 43s29","top",22633.8361974756
875.365885995461,26254.2787352434,882688.2073,882988.1641,882838,"14m 42s25","top",26254.2787352434
1284.38888888889,10648.4166666667,408400.1089,408550.1233,408475,"6m 48s14","top",10648.4166666667
