"Corrected.Fixation.X","Corrected.Fixation.Y","Fixation.Start","Fixation.End","Timestamp","Timestamp_check","img","Corrected.Fixation.Y.img"
1062.52560376836,19735.5470814091,553283.2738,553458.2826,553371,"9m 13s11","top",19735.5470814091
528.515209697171,38764.1429879116,998624.413,998766.0922,998695,"16m 38s21","bottom",9964.1429879116
1193.08352772661,15410.694215406,452306.3194,452481.2842,452394,"7m 32s12","top",15410.694215406
1351.30175792147,15012.9896803698,440996.6106,441288.2578,441142,"7m 21s4","top",15012.9896803698
1105.78035127453,28919.4053591829,768317.3178,768517.3746,768417,"12m 48s13","bottom",119.4053591829
902.380180813839,26692.474969805,720642.213,720792.2114,720717,"12m 0s22","top",26692.474969805
707.543962742154,9197.53922694246,305857.5418,306274.2258,306066,"5m 6s2","top",9197.53922694246
1173.76315789474,24277.6578947368,659454.8906,659613.253,659534,"10m 59s16","top",24277.6578947368
990.605263157895,4363.28947368421,185096.5314,185254.8826,185176,"3m 5s5","top",4363.28947368421
825.427070377278,9967.05895395939,318791.9154,319241.9306,319017,"5m 19s1","top",9967.05895395939
1062.68609545994,7104.13462415475,242981.2154,243414.5594,243198,"4m 3s6","top",7104.13462415475
863.640402233189,11801.0227616003,365925.673,366142.3642,366034,"6m 6s1","top",11801.0227616003
822.56,18862.86,529333.1226,529541.473,529437,"8m 49s13","top",18862.86
1259.56666666667,37078.9166666667,961006.3114,961256.3242,961131,"16m 1s4","bottom",8278.9166666667
791.527308067267,2907.8888384045,141727.4082,142094.121,141911,"2m 21s27","top",2907.8888384045
1271.99320263051,26709.2424528949,715344.9922,716270.013,715808,"11m 55s24","top",26709.2424528949
808.615593133177,15303.8768726247,447614.4994,447989.5322,447802,"7m 27s24","top",15303.8768726247
767.209755554584,12297.4524068541,378760.389,379077.097,378919,"6m 18s28","top",12297.4524068541
736.15,30485.8,818876.2434,818959.589,818918,"13m 38s28","bottom",1685.8
843.340909090909,12293.9772727273,374550.909,374734.2834,374643,"6m 14s19","top",12293.9772727273
884.452066542282,22815.5780261179,619569.6322,620203.0202,619886,"10m 19s27","top",22815.5780261179
906.346657290445,15682.9199453382,458338.441,458596.7818,458468,"7m 38s14","top",15682.9199453382
1150.43952383717,14518.0569763078,424195.2242,425086.9402,424641,"7m 4s19","top",14518.0569763078
979.517319713082,24762.7262439579,669984.3074,670642.6722,670313,"11m 10s9","top",24762.7262439579
768.206416905882,21115.588582836,581309.1514,581484.1522,581397,"9m 41s12","top",21115.588582836
415.785324680988,19708.4866632565,549999.8626,550299.8706,550150,"9m 10s4","top",19708.4866632565
927.999958260065,6742.1316054895,234689.317,234855.9674,234773,"3m 54s23","top",6742.1316054895
1220.57233590235,37484.5426893534,971452.7418,972319.4074,971886,"16m 11s27","bottom",8684.5426893534
688.541581638409,32946.2377898207,874378.5994,875286.9466,874833,"14m 34s25","bottom",4146.2377898207
925.960981343434,35666.0301414558,932215.4634,932457.1698,932336,"15m 32s10","bottom",6866.0301414558
1364.63016943822,22013.4632414334,606088.345,606446.653,606267,"10m 6s8","top",22013.4632414334
950.717280385784,16880.6882463109,484008.0554,484074.7186,484041,"8m 4s1","top",16880.6882463109
1042.69944972701,8291.23434126596,282582.881,282849.5562,282716,"4m 42s21","top",8291.23434126596
477.777679927289,33738.9109688188,887978.3706,888395.009,888187,"14m 48s6","bottom",4938.9109688188
918.651326336389,30599.0718577589,812851.0826,813417.8034,813134,"13m 33s4","bottom",1799.0718577589
404.52277457995,17717.6872817997,502706.0626,502881.0698,502794,"8m 22s24","top",17717.6872817997
988.667055813208,6072.63207100591,222065.585,222207.2882,222136,"3m 42s4","top",6072.63207100591
598.716764835264,26316.1851474787,699824.7954,700622.1162,700223,"11m 40s7","top",26316.1851474787
1095.18774054208,37602.3737029335,975152.0954,975427.1034,975290,"16m 15s9","bottom",8802.3737029335
1375.65012083928,32131.1490599913,862163.4914,862382.4834,862273,"14m 22s8","bottom",3331.1490599913
423.738041253391,3332.74439089174,153188.0746,153421.4234,153305,"2m 33s9","top",3332.74439089174
938.68185851005,3222.86332431568,148570.5154,148762.1906,148666,"2m 28s20","top",3222.86332431568
1156.05397099365,14130.0166349321,414147.2034,415138.8994,414643,"6m 54s19","top",14130.0166349321
731.517570663365,31393.2068050038,834518.941,834768.9498,834644,"13m 54s19","bottom",2593.2068050038
1091.13095238095,21511.4047619048,589718.2778,590068.3042,589893,"9m 49s27","top",21511.4047619048
836.957702612495,14638.7058867812,428188.3378,428521.6698,428355,"7m 8s11","top",14638.7058867812
1178.42113534829,23565.8172824675,641224.0386,641857.393,641541,"10m 41s16","top",23565.8172824675
1245.80366547183,27442.0470215976,737323.869,737657.1594,737491,"12m 17s15","top",27442.0470215976
832.433243857292,27103.0308301184,727592.3682,727784.073,727688,"12m 7s21","top",27103.0308301184
449.97025519464,3304.42888043643,153038.0378,153179.7434,153109,"2m 33s3","top",3304.42888043643
